last_obs,v_inf,ip,h,range,n_imp,last_obs_jd,fullname,ps_max,ts_max,diameter,ps_cum,id,des
2021-04-17,16.7901235073149,8.222347e-05,25.34,2032-2052,2,2459321.5,(2021 GX9),-3.18,0,0.029,-3.18,bK21G09X,2021 GX9
2007-03-21,17.0537895420941,7.744342e-07,19.97,2030-2119,87,2454180.5,(2007 FT3),-3.46,0,0.341,-3.06,bK07F03T,2007 FT3
2021-03-15,5.38926030454967,0.0006105587655,28.78,2088-2122,195,2459288.5,(2021 EL3),-5.79,0,0.0059,-5.42,bK21E03L,2021 EL3
2017-06-05,11.85,1.418e-06,27.18,2061-2061,1,2457909.5,(2017 KC36),-6.75,0,0.012,-6.75,bK17K36C,2017 KC36
2018-02-06,9.49614453627411,0.000157254448,27.81,2054-2120,19,2458155.5,(2018 CM),-5.29,0,0.0093,-5.20,bK18C00M,2018 CM
2012-05-28,12.74,4.695e-07,26.45,2032-2032,1,2456075.5,(2012 KP24),-6.15,0,0.017,-6.15,bK12K24P,2012 KP24
2022-05-09,25.6704696676395,9.76861e-07,26.73,2077-2093,3,2459708.5,(2022 JK),-6.80,0,0.015,-6.60,bK22J00K,2022 JK
2018-03-20,11.9756309169928,5.09983403e-05,30.02,2031-2118,22,2458197.5,(2018 FL29),-7.22,0,0.00334,-6.74,bK18F29L,2018 FL29
2018-09-16,4.40817786697175,3.7155476e-05,29.93,2086-2122,24,2458377.5,(2018 RR1),-7.29,0,0.0035,-7.20,bK18R01R,2018 RR1
2021-03-23,8.76392752853816,6.94213815e-05,30.10,2074-2122,46,2459296.5,(2021 FP2),-7.09,0,0.0032,-6.94,bK21F02P,2021 FP2
2018-08-15,14.9697569405542,9.46106e-08,24.93,2027-2118,45,2458345.5,(2018 PA25),-6.76,0,0.0351,-6.44,bK18P25A,2018 PA25
2020-01-11,17.02,1.474e-07,23.68,2049-2049,1,2458859.5,(2020 AO1),-5.71,0,0.062,-5.71,bK20A01O,2020 AO1
2019-08-21,15.33,1.211e-07,28.76,2112-2112,1,2458716.5,(2019 QD),-8.86,0,0.006,-8.86,bK19Q00D,2019 QD
2012-12-13,8.7912356613978,3.51751686e-05,25.91,2082-2122,55,2456274.5,(2012 WS3),-5.63,0,0.022,-5.23,bK12W03S,2012 WS3
2016-07-13,14.36,2.686e-09,27.10,2115-2115,1,2457582.5,(2016 NC56),-9.76,0,0.013,-9.76,bK16N56C,2016 NC56
2019-11-18,17.7240433212996,1.7174e-08,23.35,2072-2097,2,2458805.5,(2019 UC14),-7.17,0,0.072,-6.88,bK19U14C,2019 UC14
2009-03-30,15.0580027922217,1.31947258e-05,27.75,2073-2122,32,2454920.5,(2009 FP32),-6.99,0,0.00953,-6.28,bK09F32P,2009 FP32
2018-02-27,6.68634414136216,1.45725e-06,27.71,2078-2118,4,2458176.5,(2018 DU1),-7.73,0,0.0097,-7.51,bK18D01U,2018 DU1
2018-06-25,8.49396407556519,3.229e-08,26.63,2093-2104,2,2458294.5,(2018 LS5),-8.65,0,0.016,-8.57,bK18L05S,2018 LS5
2006-12-17,6.0271225710015,1.8732e-06,27.33,2089-2095,2,2454086.5,(2006 YE),-7.30,0,0.012,-7.14,bK06Y00E,2006 YE
2020-11-12,7.93020931437143,0.000598845885,26.44,2083-2104,21,2459165.5,(2020 KD3),-4.11,0,0.017,-4.10,bK20K03D,2020 KD3
2020-11-15,7.41004960160694,9.42913e-06,29.20,2101-2101,4,2459168.5,(2020 VH5),-7.39,0,0.0049,-7.36,bK20V05H,2020 VH5
2021-01-02,3.31883587049876,3.21356e-06,26.73,2093-2113,5,2459216.5,(2020 YA1),-6.86,0,0.015,-6.79,bK20Y01A,2020 YA1
2021-07-11,5.81262865460423,0.0001969529649,27.83,2037-2121,203,2459406.5,(2021 EO2),-4.82,0,0.0092,-4.77,bK21E02O,2021 EO2
2021-05-05,0.719343530199844,2.6871e-05,30.41,2121-2122,2,2459339.5,(2021 GM1),-7.90,0,0.0028,-7.71,bK21G01M,2021 GM1
2022-10-02,9.00096196198918,1.47116e-07,26.72,2058-2098,4,2459854.5,(2022 SL48),-7.93,0,0.015,-7.81,bK22S48L,2022 SL48
1994-12-09,11.40,1.882e-07,28.16,2117-2117,1,2449695.5,(1994 XM1),-8.53,0,0.0079,-8.53,bJ94X01M,1994 XM1
2019-08-29,12.9881667015999,9.16032e-07,28.04,2086-2121,3,2458724.5,(2019 QR8),-7.76,0,0.0084,-7.74,bK19Q08R,2019 QR8
2020-04-19,9.53995077879282,0.0002217082153,28.09,2049-2108,8,2458958.5,(2020 GZ2),-4.88,0,0.0082,-4.88,bK20G02Z,2020 GZ2
2004-04-24,20.5623231117096,1.57444e-07,21.37,2106-2109,2,2453119.5,(2004 GE2),-5.04,0,0.18,-5.02,bK04G02E,2004 GE2
2005-10-07,12.0248816824656,4.7437094e-06,25.41,2110-2121,15,2453650.5,(2005 SO1),-6.23,0,0.028,-5.75,bK05S01O,2005 SO1
2009-02-25,6.6782172232853,5.78065173e-05,27.24,2060-2122,59,2454887.5,(2009 BF58),-6.02,0,0.012,-5.59,bK09B58F,2009 BF58
2009-12-09,5.41305747248799,0.000104832594,28.32,2031-2122,127,2455174.5,(2009 WR52),-5.88,0,0.0073,-5.61,bK09W52R,2009 WR52
2011-03-11,8.77006707672197,0.00019014346,26.68,2041-2059,6,2455631.5,(2011 DU9),-4.24,0,0.016,-4.23,bK11D09U,2011 DU9
2020-09-18,19.0721843700437,4.6027e-07,27.29,2104-2117,7,2459110.5,(2020 RB7),-8.01,0,0.012,-7.48,bK20R07B,2020 RB7
2010-11-10,13.3037886390401,3.2058541e-06,27.38,2079-2120,9,2455510.5,(2010 UR7),-7.03,0,0.011,-6.67,bK10U07R,2010 UR7
2015-03-14,14.2465237896674,8.4638489e-06,26.65,2050-2107,14,2457095.5,(2015 EO),-6.01,0,0.016,-5.73,bK15E00O,2015 EO
2016-04-17,8.88801532470795,7.961e-08,25.14,2121-2121,2,2457495.5,(2016 GM2),-7.76,0,0.032,-7.54,bK16G02M,2016 GM2
2017-02-04,9.95151592395811,9.7683e-07,27.20,2085-2085,3,2457788.5,(2017 BK30),-7.48,0,0.012,-7.20,bK17B30K,2017 BK30
2010-02-19,13.01,1.826e-08,27.07,2114-2114,1,2455246.5,(2010 CQ19),-8.95,0,0.013,-8.95,bK10C19Q,2010 CQ19
2020-05-15,10.63,7.246e-09,25.88,2088-2088,1,2458984.5,(2020 HM7),-8.70,0,0.023,-8.70,bK20H07M,2020 HM7
2020-08-17,8.25,4.103e-08,26.18,2085-2085,1,2459078.5,(2020 PT2),-8.15,0,0.02,-8.15,bK20P02T,2020 PT2
2021-04-23,9.31848469817965,2.0161e-06,28.73,2070-2108,4,2459327.5,(2021 HE41),-7.64,0,0.00609,-7.54,bK21H41E,2021 HE41
2017-05-25,14.8089350916644,2.6237e-07,27.58,2067-2074,3,2457898.5,(2017 KH5),-8.01,0,0.01,-7.68,bK17K05H,2017 KH5
2018-03-30,20.6935232260608,1.49681e-06,24.69,2098-2106,4,2458207.5,(2018 FE4),-5.85,0,0.039,-5.59,bK18F04E,2018 FE4
2022-07-02,12.5701893983561,2.3850735e-06,27.25,2053-2117,10,2459762.5,(2022 NK),-6.97,0,0.012,-6.87,bK22N00K,2022 NK
2018-10-06,8.33,2.313e-06,27.38,2103-2103,1,2458397.5,(2018 RF5),-7.09,0,0.011,-7.09,bK18R05F,2018 RF5
2018-11-10,5.47,4.613e-07,29.21,2097-2097,1,2458432.5,(2018 UL),-8.71,0,0.0049,-8.71,bK18U00L,2018 UL
2016-11-05,4.28473306550245,5.22469e-07,27.50,2076-2120,5,2457697.5,(2016 TM),-8.07,0,0.011,-7.84,bK16T00M,2016 TM
2014-04-28,13.1427126494766,2.61663e-07,26.01,2095-2116,4,2456775.5,(2014 HV2),-7.61,0,0.021,-7.26,bK14H02V,2014 HV2
2004-12-16,17.0105042961005,4.539e-07,26.29,2035-2085,4,2453355.5,(2004 XB45),-6.21,0,0.019,-6.18,bK04X45B,2004 XB45
2005-03-16,26.0100853769301,5.505e-07,23.90,2030-2064,2,2453445.5,(2005 ED224),-4.72,0,0.0566,-4.64,bK05EM4D,2005 ED224
2005-08-31,19.6683268677719,7.05452528e-05,25.18,2030-2059,6,2453613.5,(2005 QK76),-3.18,0,0.031,-3.10,bK05Q76K,2005 QK76
2011-12-30,20.75,6.754e-07,23.00,2056-2056,1,2455925.5,(2011 XC2),-4.75,0,0.085,-4.75,bK11X02C,2011 XC2
2012-12-14,4.12448953477744,1.0941e-06,29.83,2118-2121,2,2456275.5,(2012 XB112),-8.88,0,0.0037,-8.77,bK12XB2B,2012 XB112
2011-03-30,10.4975824235017,6.5756852e-05,27.73,2053-2115,32,2455650.5,(2011 FQ6),-5.72,0,0.0096,-5.58,bK11F06Q,2011 FQ6
2019-11-21,8.14694695894612,7.4811598e-05,26.77,2044-2080,9,2458808.5,(2019 WE),-4.90,0,0.015,-4.80,bK19W00E,2019 WE
1993-10-24,9.39599346211206,8.45533e-07,25.44,2111-2111,3,2449284.5,(1993 UA),-6.76,0,0.028,-6.60,bJ93U00A,1993 UA
2020-12-14,3.52073722828121,8.0138e-07,29.00,2085-2121,3,2459197.5,(2020 XC),-8.36,0,0.0054,-8.33,bK20X00C,2020 XC
2021-02-12,12.2022893995416,3.7285567e-05,26.04,2070-2119,9,2459257.5,(2020 YA3),-4.93,0,0.021,-4.91,bK20Y03A,2020 YA3
2020-10-27,8.46635200008308,7.70318e-07,26.05,2084-2121,9,2459149.5,(2020 UC4),-7.39,0,0.021,-6.93,bK20U04C,2020 UC4
2019-03-12,17.7210520591647,2.7584e-08,26.63,2114-2119,3,2458554.5,(2019 EF),-8.51,0,0.016,-8.44,bK19E00F,2019 EF
2014-08-06,12.7901445178416,1.5243239e-05,27.73,2108-2120,9,2456875.5,(2014 OX3),-6.37,0,0.0096,-6.36,bK14O03X,2014 OX3
2015-04-23,21.87,4.196e-09,23.93,2122-2122,1,2457135.5,(2015 FN36),-7.87,0,0.055,-7.87,bK15F36N,2015 FN36
2025-10-01,10.69,6.751e-05,22.09,2111-2111,1,2460949.5,(2015 JJ),-3.05,0,0.13,-3.05,bK15J00J,2015 JJ
2015-12-13,9.5279368182538,7.09137982e-05,28.84,2049-2122,360,2457369.5,(2015 XR169),-7.05,0,0.0058,-6.16,bK15XG9R,2015 XR169
2017-11-26,8.32777641556643,0.0001343562927,26.07,2087-2121,109,2458083.5,(2017 VL2),-5.35,0,0.021,-4.69,bK17V02L,2017 VL2
2017-11-17,6.28589616664687,3.779537e-06,27.98,2062-2121,18,2458074.5,(2017 VV12),-7.22,0,0.0086,-7.04,bK17V12V,2017 VV12
2018-09-05,5.14625562339332,1.2448e-06,26.21,2120-2120,2,2458366.5,(2018 MC7),-7.17,0,0.019,-6.96,bK18M07C,2018 MC7
2004-12-21,8.16,7.137e-08,26.08,2065-2065,1,2453360.5,(2004 XO63),-7.68,0,0.021,-7.68,bK04X63O,2004 XO63
2005-12-24,12.0831049644513,9.393304e-05,25.64,2069-2090,38,2453728.5,(2005 XA8),-4.46,0,0.025,-4.34,bK05X08A,2005 XA8
2020-08-16,5.82076525563427,6.72840822e-05,26.92,2053-2122,109,2459077.5,(2020 PO4),-6.16,0,0.014,-5.41,bK20P04O,2020 PO4
2022-12-01,21.8918932251699,9.122e-07,27.78,2071-2082,2,2459914.5,(2022 WM6),-7.15,0,0.0094,-7.07,bK22W06M,2022 WM6
2021-04-08,11.9018619721837,5.35153e-07,26.26,2057-2117,6,2459312.5,(2021 GT),-7.03,0,0.019,-6.86,bK21G00T,2021 GT
2021-05-04,9.96,4.238e-08,27.40,2061-2061,1,2459338.5,(2021 JV),-8.43,0,0.011,-8.43,bK21J00V,2021 JV
2021-04-15,22.65,2.776e-07,28.16,2057-2057,1,2459319.5,(2021 GW6),-7.57,0,0.0079,-7.57,bK21G06W,2021 GW6
2021-04-15,11.325425264124,1.185428e-06,27.47,2082-2120,9,2459319.5,(2021 GW1),-7.78,0,0.011,-7.31,bK21G01W,2021 GW1
2020-10-24,5.26,4.475e-09,27.55,2101-2101,1,2459146.5,(2020 TW),-9.95,0,0.01,-9.95,bK20T00W,2020 TW
2018-04-13,5.60,3.999e-08,25.25,2120-2120,1,2458221.5,(2018 EL4),-7.98,0,0.03,-7.98,bK18E04L,2018 EL4
2018-02-23,20.8515204836689,0.0002150454646,29.07,2027-2121,104,2458172.5,(2018 DQ),-3.83,0,0.0052,-3.82,bK18D00Q,2018 DQ
2018-09-05,6.30238204064541,4.0253696e-05,26.67,2045-2122,25,2458366.5,(2018 PZ21),-5.39,0,0.016,-5.32,bK18P21Z,2018 PZ21
2014-03-24,19.9460641083206,6.59228e-07,27.58,2054-2089,7,2456740.5,(2014 FE),-7.51,0,0.01,-7.11,bK14F00E,2014 FE
2014-07-31,8.19957969473772,0.00024423915,29.11,2089-2108,5,2456869.5,(2014 OM207),-5.89,0,0.0051,-5.88,bK14OK7M,2014 OM207
2019-01-21,15.1616341691264,1.341281e-06,27.47,2113-2121,6,2458504.5,(2019 AK12),-7.63,0,0.011,-7.23,bK19A12K,2019 AK12
2019-03-08,5.39780891187327,8.257007e-06,27.85,2046-2118,14,2458550.5,(2019 CM5),-7.33,0,0.0091,-6.68,bK19C05M,2019 CM5
2016-12-01,6.16143422949437,3.263104e-06,27.89,2095-2118,4,2457723.5,(2016 WN7),-7.25,0,0.009,-7.20,bK16W07N,2016 WN7
2018-12-09,16.37,6.267e-07,27.85,2055-2055,1,2458461.5,(2018 WA3),-7.22,0,0.0091,-7.22,bK18W03A,2018 WA3
2015-09-15,2.54646092981667,8.51071e-07,28.94,2080-2115,4,2457280.5,(2015 PS228),-8.31,0,0.0055,-8.27,bK15PM8S,2015 PS228
2016-11-29,3.24007322672384,0.00013139042,29.18,2091-2121,38,2457721.5,(2016 WY),-6.50,0,0.0049,-6.30,bK16W00Y,2016 WY
2012-12-13,12.6804710123849,2.7932705e-06,25.79,2074-2118,12,2456274.5,(2012 XM16),-6.09,0,0.024,-5.99,bK12X16M,2012 XM16
2016-01-13,5.88701437716897,2.31965e-07,27.76,2076-2121,6,2457400.5,(2016 AF2),-8.20,0,0.0095,-8.15,bK16A02F,2016 AF2
2015-12-05,8.23,4.849e-07,25.75,2067-2067,1,2457361.5,(2015 XP),-6.72,0,0.024,-6.72,bK15X00P,2015 XP
2013-12-22,12.5529973711725,1.2505575e-05,25.70,2111-2117,5,2456648.5,(2013 WZ44),-5.64,0,0.025,-5.47,bK13W44Z,2013 WZ44
2022-02-28,16.76,4.442e-08,27.29,2054-2054,1,2459638.5,(2022 DK2),-8.06,0,0.012,-8.06,bK22D02K,2022 DK2
2012-01-24,18.1878535517077,4.491797e-06,25.78,2043-2074,10,2455950.5,(2012 BY1),-5.40,0,0.024,-5.24,bK12B01Y,2012 BY1
2019-09-04,11.1248171741623,3.9245e-07,27.91,2069-2077,3,2458730.5,(2019 QF),-8.09,0,0.0089,-7.82,bK19Q00F,2019 QF
2017-04-01,11.36,2.065e-08,27.75,2044-2044,1,2457844.5,(2017 FD3),-8.58,0,0.0095,-8.58,bK17F03D,2017 FD3
2016-09-27,6.75234254073993,0.000209849789,27.80,2079-2120,45,2457658.5,(2016 RR1),-5.68,0,0.0093,-5.36,bK16R01R,2016 RR1
2020-11-10,20.4520360759447,2.869613e-06,27.76,2064-2097,24,2459163.5,(2020 VK),-7.30,0,0.0095,-6.72,bK20V00K,2020 VK
2020-12-17,2.57514866472861,0.0023184416184,27.27,2044-2122,424,2459200.5,(2020 VV),-4.30,0,0.012,-3.81,bK20V00V,2020 VV
2020-12-11,5.95598424303528,0.000228643147,27.74,2086-2121,28,2459194.5,(2020 WG5),-5.38,0,0.0096,-5.27,bK20W05G,2020 WG5
2018-09-17,8.13,1.140e-06,27.83,2070-2070,1,2458378.5,(2018 RJ3),-7.37,0,0.0092,-7.37,bK18R03J,2018 RJ3
2020-11-15,8.95853847276975,6.849e-08,28.88,2100-2100,2,2459168.5,(2020 VT3),-9.37,0,0.0057,-9.30,bK20V03T,2020 VT3
2019-11-03,14.5489493451506,5.697875e-05,24.50,2049-2067,5,2458790.5,(2019 VB37),-3.60,0,0.043,-3.59,bK19V37B,2019 VB37
2025-04-30,18.8147985216407,3.97915713e-05,26.19,2091-2124,46,2460795.5,(2025 HM4),-5.51,0,0.02,-4.98,bK25H04M,2025 HM4
2025-05-03,9.0349805065033,6.1046e-07,27.36,2090-2110,3,2460798.5,(2025 HS18),-7.65,0,0.011,-7.57,bK25H18S,2025 HS18
2025-05-08,5.86,5.604e-09,28.63,2095-2095,1,2460803.5,(2025 JE),-10.32,0,0.0064,-10.32,bK25J00E,2025 JE
2025-05-03,22.6123047396897,6.715292e-07,28.54,2082-2121,6,2460798.5,(2025 JF),-8.11,0,0.0066,-7.79,bK25J00F,2025 JF
2011-11-24,7.14977584427076,1.69525e-07,27.36,2081-2119,3,2455889.5,(2011 WQ4),-8.43,0,0.011,-8.27,bK11W04Q,2011 WQ4
2012-04-29,10.6009073976604,8.217125e-07,25.98,2046-2117,20,2456046.5,(2012 HE31),-7.45,0,0.022,-6.68,bK12H31E,2012 HE31
2014-11-16,9.55,1.755e-05,28.20,2049-2049,1,2456977.5,(2014 WA),-6.05,0,0.0078,-6.05,bK14W00A,2014 WA
2013-01-17,17.3470887746933,7.3305587e-06,27.27,2092-2122,6,2456309.5,(2013 AG69),-6.48,0,0.012,-6.33,bK13A69G,2013 AG69
2013-04-10,10.2692221334411,3.042437e-06,28.44,2070-2121,11,2456392.5,(2013 GW38),-7.40,0,0.0069,-7.25,bK13G38W,2013 GW38
2016-09-07,8.57043388151697,1.48612e-06,24.71,2090-2117,3,2457638.5,(2016 JB29),-6.01,0,0.039,-5.94,bK16J29B,2016 JB29
2019-10-01,14.05,3.37494e-07,29.20,2061-2066,2,2458757.5,(2019 SM8),-8.28,0,0.0049,-8.28,bK19S08M,2019 SM8
2019-10-03,6.00,1.423e-08,27.62,2090-2090,1,2458759.5,(2019 SQ1),-9.40,0,0.01,-9.40,bK19S01Q,2019 SQ1
2020-11-18,9.69001491664849,0.0070262432,28.32,2074-2079,12,2459171.5,(2020 VW),-4.10,0,0.0073,-3.81,bK20V00W,2020 VW
2021-11-09,8.98935406578671,0.000201394271,31.77,2028-2118,93,2459527.5,(2021 VP11),-7.08,0,0.0015,-6.66,bK21V11P,2021 VP11
2020-11-21,9.20578454589124,4.034474e-06,27.76,2061-2118,7,2459174.5,(2020 VN6),-7.25,0,0.0095,-7.05,bK20V06N,2020 VN6
2020-11-21,7.67664814241135,0.0001393950052,28.00,2058-2121,66,2459174.5,(2020 VO1),-5.83,0,0.0085,-5.54,bK20V01O,2020 VO1
2012-05-29,15.91,1.313e-10,28.81,2109-2109,1,2456076.5,(2012 KT42),-11.82,0,0.0059,-11.82,bK12K42T,2012 KT42
2018-04-13,6.05,1.003e-05,27.17,2118-2118,1,2458221.5,(2018 FE3),-6.48,0,0.012,-6.48,bK18F03E,2018 FE3
2021-07-17,11.7618322270542,4.89328e-07,28.61,2093-2117,3,2459412.5,(2021 NU3),-8.37,0,0.0064,-8.19,bK21N03U,2021 NU3
2022-10-26,3.98978839291073,0.0001355911567,28.51,2070-2122,176,2459878.5,(2022 TW2),-6.53,0,0.0067,-5.91,bK22T02W,2022 TW2
2017-12-28,15.21,6.383e-10,25.86,2072-2072,1,2458115.5,(2017 YC6),-9.48,0,0.023,-9.48,bK17Y06C,2017 YC6
2017-12-29,18.3829103352124,1.49189e-07,27.72,2071-2074,3,2458116.5,(2017 YM14),-7.97,0,0.00969,-7.93,bK17Y14M,2017 YM14
2019-08-30,5.94725368706858,2.5169521e-05,28.87,2057-2123,56,2458725.5,(2019 QZ98),-7.38,0,0.0057,-6.86,bK19Q98Z,2019 QZ98
2020-12-16,6.69302500947201,2.98247e-06,27.55,2108-2119,7,2459199.5,(2020 XF4),-7.39,0,0.01,-7.17,bK20X04F,2020 XF4
2023-07-08,3.99,6.007e-08,28.62,2099-2099,1,2460133.5,(2023 LC),-9.35,0,0.0064,-9.35,bK23L00C,2023 LC
2021-01-12,7.16,6.062e-08,28.83,2120-2120,1,2459226.5,(2021 AC4),-9.48,0,0.0058,-9.48,bK21A04C,2021 AC4
2007-03-02,15.5239057384703,7.75654249e-05,24.62,2035-2122,93,2454161.5,(2007 DX40),-4.03,0,0.0402,-3.64,bK07D40X,2007 DX40
2007-12-17,10.6854573764249,2.80983e-08,25.97,2052-2119,7,2454451.5,(2007 YM),-8.33,0,0.0216,-7.99,bK07Y00M,2007 YM
2007-03-13,4.60126953266689,6.8923e-08,26.07,2086-2117,3,2454172.5,(2007 EE26),-8.18,0,0.021,-7.99,bK07E26E,2007 EE26
2007-10-19,11.4195066683705,6.6110904e-06,26.21,2074-2092,15,2454392.5,(2007 TL16),-6.13,0,0.019,-5.86,bK07T16L,2007 TL16
2002-12-05,13.6884290928529,1.19727e-05,24.76,2084-2099,5,2452613.5,(2002 VU17),-5.33,0,0.038,-4.89,bK02V17U,2002 VU17
2012-02-21,10.9311127063891,9.751e-07,26.00,2040-2100,3,2455978.5,(2012 CU),-6.82,0,0.021,-6.48,bK12C00U,2012 CU
2002-04-06,10.28,1.819e-09,24.39,2117-2117,1,2452370.5,(2002 EM7),-8.76,0,0.045,-8.76,bK02E07M,2002 EM7
2017-03-20,17.924000779775,0.000173952744,30.57,2033-2072,9,2457832.5,(2017 FN1),-5.63,0,0.0026,-5.56,bK17F01N,2017 FN1
2017-06-02,2.47025069556411,5.47038e-08,28.87,2073-2105,5,2457906.5,(2017 KJ32),-9.95,0,0.0057,-9.50,bK17K32J,2017 KJ32
2007-03-16,12.1274612196227,1.0537997e-06,26.44,2094-2119,7,2454175.5,(2007 EN88),-7.14,0,0.017,-6.88,bK07E88N,2007 EN88
2019-05-10,13.8966324933628,1.57823e-07,25.64,2069-2102,3,2458613.5,(2019 GS19),-7.32,0,0.025,-7.17,bK19G19S,2019 GS19
2021-05-17,8.08712221688034,3.0827681e-06,28.27,2084-2121,12,2459351.5,(2021 GN2),-7.67,0,0.0075,-7.36,bK21G02N,2021 GN2
2021-08-08,9.89984962739925,1.12587e-06,26.22,2091-2109,6,2459434.5,(2021 OE1),-7.14,0,0.019,-6.80,bK21O01E,2021 OE1
2003-08-06,7.82626371511068,1.039e-07,26.10,2046-2058,2,2452857.5,(2003 DW10),-7.45,0,0.02,-7.31,bK03D10W,2003 DW10
2003-12-01,4.33795756770098,3.10332749e-05,28.05,2042-2121,133,2452974.5,(2003 WT153),-6.87,0,0.0083,-6.19,bK03WF3T,2003 WT153
2015-03-30,6.71985328800663,3.11222e-06,25.44,2113-2116,2,2457111.5,(2015 DD54),-6.13,0,0.028,-6.13,bK15D54D,2015 DD54
2015-03-23,9.7943716741711,7.329e-08,24.02,2056-2095,4,2457104.5,(2015 FA345),-7.25,0,0.0533,-6.76,bK15FY5A,2015 FA345
2019-03-17,5.96,2.796e-10,25.81,2105-2105,1,2458559.5,(2019 ES2),-10.32,0,0.023,-10.32,bK19E02S,2019 ES2
2020-02-19,10.3802289624019,6.222419e-05,26.92,2091-2105,5,2458898.5,(2020 BK3),-5.30,0,0.014,-5.29,bK20B03K,2020 BK3
2020-08-18,10.0580926237387,1.8032116e-05,29.57,2084-2118,12,2459079.5,(2020 PX5),-7.45,0,0.0041,-7.26,bK20P05X,2020 PX5
2020-09-24,5.51818699430003,1.83777944e-05,30.33,2072-2122,93,2459116.5,(2020 SK4),-8.53,0,0.0029,-7.67,bK20S04K,2020 SK4
2020-10-24,15.7899717897141,6.7923452e-06,25.80,2110-2122,6,2459146.5,(2020 SW5),-5.92,0,0.023,-5.66,bK20S05W,2020 SW5
2019-10-05,6.04939878477774,1.8762e-07,29.46,2116-2121,2,2458761.5,(2019 TA),-9.60,0,0.0043,-9.32,bK19T00A,2019 TA
2016-06-08,7.93,9.568e-06,24.78,2078-2078,1,2457547.5,(2016 HF3),-5.07,0,0.037,-5.07,bK16H03F,2016 HF3
2016-02-06,4.25636417835288,0.000161677144,28.50,2062-2122,102,2457424.5,(2016 CG18),-6.25,0,0.0068,-5.81,bK16C18G,2016 CG18
2019-06-08,8.62055500306134,0.00101259782,27.28,2083-2117,36,2458642.5,(2019 LW4),-4.29,0,0.012,-4.26,bK19L04W,2019 LW4
2019-10-26,4.24561069877035,0.000112962664,28.74,2082-2121,41,2458782.5,(2019 UL),-6.33,0,0.0061,-6.11,bK19U00L,2019 UL
2018-01-25,11.2845129606826,0.0001071287977,28.24,2102-2122,27,2458143.5,(2018 BL11),-6.08,0,0.0076,-5.78,bK18B11L,2018 BL11
2013-07-16,11.31,1.885e-08,25.75,2114-2114,1,2456489.5,(2013 NR13),-8.35,0,0.024,-8.35,bK13N13R,2013 NR13
2014-05-05,6.08636562103389,2.11164e-06,28.28,2059-2100,7,2456782.5,(2014 HB177),-7.65,0,0.0075,-7.45,bK14HH7B,2014 HB177
2015-08-26,8.04,5.228e-06,26.54,2116-2116,1,2457260.5,(2015 QS8),-6.40,0,0.017,-6.40,bK15Q08S,2015 QS8
2016-12-02,7.05,1.837e-06,27.30,2109-2109,1,2457724.5,(2016 WU),-7.22,0,0.012,-7.22,bK16W00U,2016 WU
2020-11-20,2.23,2.120e-06,26.35,2119-2119,1,2459173.5,(2020 FA1),-6.85,0,0.018,-6.85,bK20F01A,2020 FA1
2014-11-25,8.72327783429151,3.4586483e-05,25.82,2076-2121,28,2456986.5,(2014 UD57),-5.14,0,0.023,-5.07,bK14U57D,2014 UD57
2015-10-15,8.33,5.265e-08,26.35,2100-2100,1,2457310.5,(2015 TB1),-8.21,0,0.018,-8.21,bK15T01B,2015 TB1
2020-12-09,11.1113422025645,8.84649852e-05,28.10,2081-2121,113,2459192.5,(2020 XG),-6.46,0,0.0081,-5.80,bK20X00G,2020 XG
2021-03-11,19.9371093323485,9.96448e-07,26.69,2105-2121,6,2459284.5,(2021 EP3),-7.15,0,0.016,-6.82,bK21E03P,2021 EP3
2022-06-04,2.45417391951201,5.3772e-07,25.79,2117-2121,2,2459734.5,(2021 UL7),-7.25,0,0.024,-7.18,bK21U07L,2021 UL7
2022-06-10,24.2994578458193,2.24438e-06,25.54,2118-2118,4,2459740.5,(2022 LL1),-5.99,0,0.026,-5.84,bK22L01L,2022 LL1
2022-04-03,8.08619042272498,1.7813e-06,29.36,2121-2122,2,2459672.5,(2022 GB),-8.33,0,0.0045,-8.24,bK22G00B,2022 GB
2020-02-01,13.1691490072631,1.13726e-06,29.59,2116-2116,2,2458880.5,(2020 CA),-8.38,0,0.0041,-8.36,bK20C00A,2020 CA
2017-04-25,14.8291356987651,3.8747486e-06,27.46,2073-2121,32,2457868.5,(2017 HJ),-7.53,0,0.011,-6.67,bK17H00J,2017 HJ
2017-11-23,14.05,4.917e-09,25.16,2122-2122,1,2458080.5,(2017 UQ7),-8.61,0,0.031,-8.61,bK17U07Q,2017 UQ7
2020-12-16,6.68,1.012e-06,27.84,2112-2112,1,2459199.5,(2020 XU4),-7.76,0,0.0091,-7.76,bK20X04U,2020 XU4
2016-05-08,17.62,4.397e-09,24.87,2092-2092,1,2457516.5,(2016 JX11),-8.25,0,0.036,-8.25,bK16J11X,2016 JX11
2025-02-28,3.21206545091602,7.30067032e-05,28.24,2064-2124,83,2460734.5,(2025 CY2),-6.93,0,0.0076,-6.04,bK25C02Y,2025 CY2
2026-03-13,7.38000690389665,7.7567065e-05,26.24,2083-2100,7,2461112.5,(2026 CF3),-4.95,0,0.019,-4.90,bK26C03F,2026 CF3
2022-10-01,6.06437937028287,2.018176e-06,26.45,2066-2117,16,2459853.5,(2022 QN6),-6.83,0,0.017,-6.59,bK22Q06N,2022 QN6
